x,y,Bx,By,B_total,phi_deg
59,60,16.10,-25.21,29.91,-57.4
60,60,32.15,102.08,107.03,72.5
61,60,33.16,-65.96,73.83,-63.3
62,60,-76.09,21.33,79.03,164.3
63,60,-11.54,12.44,16.97,132.8
0,61,-80.90,16.67,82.60,168.4
1,61,122.33,61.80,137.05,26.8
2,61,-79.73,60.76,100.24,142.7
3,61,-52.37,-22.59,57.03,-156.7
4,61,-52.00,9.65,52.89,169.5
5,61,-74.80,-93.27,119.56,-128.7
6,61,67.67,4.87,67.85,4.1
7,61,121.18,-39.81,127.55,-18.2
8,61,-23.73,-9.46,25.54,-158.3
9,61,-65.95,-84.44,107.14,-128.0
10,61,-111.77,20.04,113.55,169.8
11,61,-12.12,-85.07,85.93,-98.1
12,61,-15.73,7.13,17.27,155.6
13,61,-32.48,-61.65,69.68,-117.8
14,61,11.16,-42.85,44.28,-75.4
15,61,19.84,57.33,60.67,70.9
16,61,16.23,28.95,33.19,60.7
17,61,-15.74,56.98,59.12,105.4
18,61,-55.03,77.48,95.04,125.4
19,61,33.32,-39.17,51.42,-49.6
20,61,0.64,74.41,74.42,89.5
21,61,44.41,-73.81,86.14,-59.0
22,61,39.47,36.78,53.95,43.0
23,61,-71.14,-25.17,75.46,-160.5
24,61,-71.79,-46.99,85.80,-146.8
25,61,-37.87,30.29,48.50,141.3
26,61,-52.93,46.87,70.70,138.5
27,61,37.63,45.44,59.00,50.4
28,61,17.42,10.49,20.34,31.0
29,61,54.81,6.41,55.18,6.7
30,61,19.67,26.23,32.78,53.1
31,61,10.27,15.15,18.30,55.9
32,61,59.83,27.11,65.68,24.4
33,61,23.33,10.31,25.51,23.8
34,61,3.25,42.33,42.45,85.6
35,61,73.88,-81.10,109.71,-47.7
36,61,5.63,-6.24,8.41,-48.0
37,61,-15.33,-68.81,70.50,-102.6
38,61,-41.99,14.27,44.34,161.2
39,61,35.07,82.57,89.71,67.0
40,61,61.80,-23.20,66.01,-20.6
41,61,-2.56,6.89,7.35,110.4
42,61,65.39,38.36,75.81,30.4
43,61,-98.49,-102.85,142.40,-133.8
44,61,-2.74,-25.58,25.73,-96.1
45,61,-1.96,18.73,18.83,96.0
46,61,-36.29,-144.37,148.86,-104.1
47,61,119.27,-48.40,128.71,-22.1
48,61,-3.23,55.45,55.54,93.3
49,61,-20.30,50.52,54.44,111.9
50,61,1.39,19.04,19.09,85.8
51,61,-100.05,44.39,109.46,156.1
52,61,-37.91,11.00,39.47,163.8
53,61,49.24,27.97,56.63,29.6
54,61,-31.38,-15.62,35.05,-153.5
55,61,-41.38,5.93,41.80,171.8
56,61,65.53,-31.51,72.71,-25.7
57,61,67.06,63.26,92.19,43.3
58,61,25.89,76.14,80.42,71.2
59,61,-22.73,69.05,72.69,108.2
60,61,-11.95,-20.37,23.61,-120.4
61,61,-40.19,-47.66,62.34,-130.1
62,61,-49.72,63.87,80.94,127.9
63,61,-52.21,27.21,58.88,152.5
0,62,-30.90,16.42,34.99,152.0
1,62,-51.73,-31.69,60.67,-148.5
2,62,-78.17,21.27,81.01,164.8
3,62,10.98,-54.29,55.39,-78.6
4,62,11.75,31.67,33.78,69.6
5,62,85.06,68.90,109.47,39.0
6,62,-33.39,81.50,88.07,112.3
7,62,14.84,35.36,38.34,67.2
8,62,15.67,-69.19,70.94,-77.2
9,62,-12.65,9.76,15.98,142.3
10,62,37.26,106.86,113.17,70.8
11,62,38.81,-43.58,58.36,-48.3
12,62,16.42,-3.14,16.72,-10.8
13,62,-12.73,70.47,71.61,100.2
14,62,-17.82,30.62,35.43,120.2
15,62,-68.34,123.75,141.36,118.9
16,62,-40.25,-36.93,54.62,-137.5
17,62,-31.06,-49.79,58.69,-122.0
18,62,-56.17,60.89,82.84,132.7
19,62,22.02,-60.13,64.03,-69.9
20,62,59.84,-10.18,60.70,-9.7
21,62,-45.41,-3.62,45.55,-175.4
22,62,14.15,51.47,53.38,74.6
23,62,-51.74,30.39,60.01,149.6
24,62,-15.29,22.55,27.25,124.1
25,62,-34.58,-20.39,40.14,-149.5
26,62,30.02,60.51,67.55,63.6
27,62,-34.02,201.09,203.94,99.6
28,62,50.50,34.40,61.10,34.3
29,62,-12.38,4.86,13.30,158.5
30,62,-32.58,-64.97,72.68,-116.6
31,62,-62.76,-31.90,70.40,-153.1
32,62,12.56,-10.66,16.48,-40.3
33,62,44.66,-26.66,52.01,-30.8
34,62,13.57,-0.68,13.59,-2.9
35,62,111.85,89.06,142.98,38.5
36,62,71.41,62.56,94.94,41.2
37,62,-15.45,-7.70,17.26,-153.5
38,62,-15.96,-60.14,62.22,-104.9
39,62,23.44,67.17,71.14,70.8
40,62,-41.93,-2.13,41.99,-177.1
41,62,58.29,-85.99,103.89,-55.9
42,62,18.07,35.96,40.25,63.3
43,62,12.83,51.62,53.19,76.0
44,62,34.37,-120.96,125.75,-74.1
45,62,86.17,-40.91,95.39,-25.4
46,62,8.59,-5.22,10.05,-31.3
47,62,-5.61,37.01,37.43,98.6
48,62,75.49,-25.53,79.69,-18.7
49,62,48.43,-41.37,63.70,-40.5
50,62,-15.99,36.56,39.91,113.6
51,62,0.31,-23.24,23.24,-89.2
52,62,9.82,27.26,28.97,70.2
53,62,18.14,-55.45,58.34,-71.9
54,62,-67.79,-67.51,95.67,-135.1
55,62,-77.09,37.85,85.88,153.8
56,62,-44.34,12.70,46.12,164.0
57,62,-48.21,46.18,66.76,136.2
58,62,-32.17,-26.59,41.73,-140.4
59,62,31.75,-39.72,50.85,-51.4
60,62,-8.43,68.06,68.58,97.1
61,62,9.83,-76.13,76.76,-82.6
62,62,-61.21,62.59,87.54,134.4
63,62,-23.08,66.03,69.95,109.3
0,63,29.37,43.00,52.07,55.7
1,63,29.75,-34.40,45.48,-49.1
2,63,-36.22,-40.84,54.59,-131.6
3,63,8.09,-10.52,13.27,-52.4
4,63,109.95,-64.77,127.61,-30.5
5,63,-0.87,-48.11,48.12,-91.0
6,63,-34.64,32.20,47.30,137.1
7,63,-8.67,32.42,33.56,105.0
8,63,4.63,-52.53,52.74,-85.0
9,63,-7.53,33.74,34.57,102.6
10,63,-1.54,22.63,22.69,93.9
11,63,-72.14,75.40,104.35,133.7
12,63,-48.10,28.34,55.83,149.5
13,63,-7.43,52.80,53.32,98.0
14,63,-8.23,23.71,25.10,109.1
15,63,-28.28,48.83,56.43,120.1
16,63,-8.82,-64.53,65.13,-97.8
17,63,3.07,-6.28,6.99,-63.9
18,63,44.49,-2.15,44.54,-2.8
19,63,-4.95,-12.40,13.35,-111.8
20,63,19.96,21.98,29.69,47.8
21,63,-27.08,31.51,41.55,130.7
22,63,28.59,19.40,34.56,34.2
23,63,18.77,-9.05,20.83,-25.7
24,63,43.26,-36.97,56.91,-40.5
25,63,35.64,54.69,65.28,56.9
26,63,29.39,17.34,34.13,30.5
27,63,-4.97,-51.06,51.30,-95.6
28,63,12.19,-9.79,15.64,-38.7
29,63,53.12,-87.24,102.14,-58.7
30,63,-32.66,1.72,32.71,177.0
31,63,-31.48,-9.93,33.01,-162.5
32,63,9.01,-28.71,30.09,-72.6
33,63,20.71,79.28,81.93,75.4
34,63,-41.26,-57.73,70.96,-125.6
35,63,-3.79,35.42,35.62,96.1
36,63,-4.75,109.46,109.57,92.5
37,63,-110.81,54.01,123.27,154.0
38,63,-11.02,-1.41,11.11,-172.7
39,63,-7.89,-56.52,57.07,-98.0
40,63,-8.04,-67.90,68.38,-96.7
41,63,70.78,-20.37,73.66,-16.1
42,63,-60.79,-34.14,69.72,-150.7
43,63,-41.23,-35.77,54.58,-139.1
44,63,-130.60,-16.11,131.59,-173.0
45,63,-24.03,-4.91,24.52,-168.4
46,63,-19.76,24.45,31.44,128.9
47,63,-25.47,-61.71,66.76,-112.4
48,63,55.41,-33.95,64.99,-31.5
49,63,43.06,-7.84,43.77,-10.3
50,63,3.93,-9.65,10.41,-67.9
51,63,-18.50,91.93,93.78,101.4
52,63,51.34,11.71,52.66,12.8
53,63,-0.96,-80.60,80.60,-90.7
54,63,-40.89,20.98,45.95,152.8
55,63,-85.79,27.34,90.04,162.3
56,63,-22.05,-6.21,22.90,-164.3
57,63,37.75,-60.64,71.43,-58.1
58,63,113.84,87.93,143.84,37.7
59,63,3.09,-53.47,53.56,-86.7
60,63,-38.26,33.05,50.56,139.2
61,63,-59.24,10.01,60.08,170.4
62,63,27.60,30.05,40.80,47.4
63,63,-88.23,85.35,122.75,135.9
